51386071821,bcb,131,81
51386077184,eea,36,250
51386088526,fcc,154,50
51386093766,abd,33,68
51386111634,ffa,52,62
51386155642,dfe,257,154
51386172049,gaa,261,370
51386188534,fbf,231,195
51386199923,aed,65,13
51386229371,cbc,271,226
51386236468,gbf,184,121
51386240466,efg,45,15
51386240895,fff,8,139
51386251908,dcc,168,224
51386265730,cfa,263,179
51386278941,geg,247,182
51386304725,dff,82,276
51386359177,gdf,249,258
51386396595,gcc,120,62
51386400115,faa,14,42
51386414917,efe,86,68
51386436339,fgg,107,54
51386447490,bfc,199,149
51386449926,cef,84,110
51386498683,gbd,199,128
51386520953,aga,268,51
51386528597,fcg,66,99
51386539159,adg,31,202
51386541649,ada,60,138
51386543979,gee,297,155
51386545282,dfd,211,62
51386561945,dfa,59,5
51386568656,bfd,67,49
51386568755,aaa,210,286
51386572763,fed,273,195
51386583048,ggb,292,15
51386584285,edb,117,199
51386585474,bbd,192,115
51386592656,fec,68,113
51386612096,bba,45,179
51386631830,fba,130,153
51386638056,ede,45,474
51386668528,ced,42,123
51386675842,fbe,135,160
51386753630,ebe,233,84
51386789556,bfa,141,7
51386791256,ggd,187,58
51386812670,eag,291,250
51386814339,fad,291,143
51386824501,ace,246,95
51386831334,gfc,133,183
51386838226,aad,189,43
51386838592,cbd,230,5
51386840391,fcc,166,45
51386883970,dee,111,38
51386963539,dga,116,11
51386971675,ged,13,5
51386971939,bac,113,19
51387040263,cbf,80,13
51387042699,dfg,239,306
51387050707,cfb,98,232
51387075876,bca,150,193
51387143932,gce,93,152
51387162241,cgc,177,204
51387164516,ccf,26,374
51387165300,ecd,278,116
51387167964,gbb,63,15
51387175590,fdb,165,118
51387178575,ege,30,126
51387204566,dbc,24,124
51387211144,afb,125,70
51387214875,efc,191,109
51387217353,abe,239,203
51387223314,gbe,22,38
51387223354,cca,127,245
51387229267,adb,60,63
51387238123,dba,157,92
51387241629,fcf,82,790
51387255437,dbd,166,169
51387256357,gad,178,319
51387256449,dcf,186,36
51387271698,bda,4,139
51387273778,gfe,54,75
51387292952,aac,136,137
51387301870,aff,17,164
51387315189,eac,37,23
51387326501,cfe,163,109
51387329034,dcg,239,73
51387337657,fge,61,234
51387354809,ccb,60,283
51387379244,bee,108,156
51387381745,eac,157,22
51387411492,bag,166,157
51387423077,bcd,270,309
51387442198,dca,24,26
51387463461,efb,23,136
51387477447,dac,215,52
51387486412,aga,77,54
51387537707,ffe,38,76
51387551157,dae,232,145
51387557138,bgb,243,39
51387560106,cbe,36,192
51387565329,fbd,74,364
51387583697,fdc,100,253
51387597844,geg,237,160
51387601329,eba,105,55
51387608775,fdc,18,298
51387612292,ggc,146,124
51387627585,eab,159,138
51387642630,fac,59,42
51387657118,abc,8,142
51387659080,fgb,67,214
51387675740,bbf,102,176
51387683252,baa,242,436
51387693207,gba,250,44
51387710161,eaf,73,50
51387766927,efd,4,281
51387774685,gag,92,50
51387802810,abb,290,5
51387823326,abd,260,60
51387833261,dcf,247,35
51387834752,afd,138,409
51387847709,dab,12,53
51387883400,eee,227,102
51387884837,agc,7,78
51387894037,afg,204,131
51387932901,ded,162,115
51387938910,dcb,296,440
51387960244,acf,160,30
51387967330,cfa,205,180
51387974566,cbg,46,151
51387977828,fee,92,5
51387994111,caf,260,523
51388028054,ddc,66,66
51388039583,daf,97,63
51388040593,fbc,247,40
51388046372,gdd,100,5
51388065304,aeb,141,283
51388079050,fdd,95,6
51388109217,bgc,189,130
51388116657,bdg,133,57
51388120451,fab,91,8
51388164305,ebb,169,108
51388179570,gfc,110,159
51388192173,egf,182,94
51388195311,cdc,22,208
51388195333,bdc,276,39
51388222508,cbb,63,173
51388227933,gcb,110,203
51388247242,aac,60,126
51388260779,bcc,21,52
51388301295,ddf,51,276
51388303412,dcc,55,239
51388308248,edc,18,232
51388312706,gfb,49,137
51388316621,egb,266,27
51388360582,baf,186,187
51388384976,ada,200,124
51388425470,fge,235,259
51388425544,edd,45,178
51388429776,gfa,82,41
51388439861,ceb,54,91
51388452101,gdd,110,5
51388457682,afa,81,364
51388465298,agf,55,16
51388474349,cge,182,275
51388491915,aae,59,337
51388498237,cgf,172,129
51388516613,ebd,163,8
51388519726,ecf,155,162
51388583148,deb,85,367
51388585115,acd,172,174
51388596324,fcd,291,473
51388611961,agb,60,85
51388621010,dgg,61,16
51388629486,fbg,58,21
51388634690,edf,29,71
51388637005,fbb,214,16
51388643053,gga,174,411
51388667400,fdg,125,17
51388672480,cbc,277,187
51388704026,eec,118,53
51388722622,bfb,65,38
51388728611,dcb,81,374
51388729415,ccb,201,263
51388754441,aaf,239,5
51388773084,bbb,64,96
51388785443,bba,172,157
51388786243,cbd,40,5
51388791572,ffb,125,226
51388817032,bdb,53,170
51388833295,dgf,177,5
51388849506,cde,196,81
51388866110,cga,37,348
51388872150,aac,141,127
51388874542,eae,141,147
51388880473,bce,246,72
51388937447,fcb,220,72
51388938738,gdf,206,276
51388972658,def,266,179
51388983531,efg,252,16
51389003069,bab,59,20
51389014708,bda,91,118
51389027524,bbb,97,113
51389030562,ffg,175,337
51389039784,cae,280,38
51389043277,dbd,206,153
51389059325,bec,55,122
51389064754,gda,13,173
51389095100,eed,119,97
51389098335,bgg,32,316
51389112398,dbd,295,160
51389112487,egd,76,5
51389131076,dac,237,50
51389132049,ffc,281,169
51389134116,feg,132,91
51389150361,dgd,196,115
51389151750,bcg,190,249
51389174836,geb,176,37
51389208145,bdg,17,66
51389239900,baf,248,162
51389270467,fbg,273,22
51389289463,gac,277,151
51389297443,dad,66,150
51389323021,cbb,232,169
51389325453,cfd,146,118
51389327127,adf,88,5
51389330543,cfg,38,52
51389331900,fcf,39,639
51389348376,edf,81,78
51389357825,aee,21,188
51389378898,fcc,28,48
51389393076,ded,242,98
51389405997,ade,77,22
51389406653,eeg,254,29
51389415163,cga,177,410
51389431849,eeg,121,31
51389470453,abc,47,166
51389486322,gcg,297,106
51389490751,bdg,91,58
51389494562,cad,256,78
51389496281,cab,113,89
51389512970,dfg,176,327
51389576368,dea,32,184
51389577729,dcd,171,108
51389578802,ace,212,101
51389607746,eca,44,95
51389623809,cba,53,57
51389632438,ceg,52,185
51389643060,cbe,254,186
51389646565,gfg,88,219
51389672233,dfb,11,22
51389684368,fed,185,165
51389699715,ead,123,170
51389700370,bad,143,250
51389703327,cac,214,110
51389703979,fcb,72,67
51389713729,gad,240,363
51389715049,bed,131,97
51389716736,ege,41,114
51389718462,bdf,2,136
51389720364,eeb,165,137
51389738089,cdd,252,278
51389739785,fef,52,11
51389744314,acc,12,82
51389750884,beb,53,154
51389770212,ggd,9,48
51389799567,ecc,256,53
51389804962,fae,212,50
51389820218,ffa,251,73
51389826631,aed,213,12
51389836361,abb,71,5
51389836961,fbb,48,15
51389842011,aeg,254,37
51389869177,bda,132,110
51389892400,beg,34,93
51389903176,aec,51,108
51389907115,fgf,220,453
51389908898,bbe,277,118
51389909277,egc,88,63
51389915333,fcd,214,525
51389920714,gff,192,124
51389952469,cba,140,49
51389954372,aea,189,120
51389956817,bgd,194,140
51389982965,cbg,258,138
51389998839,aba,32,28
51389999986,dbg,152,402
51390005483,ceg,43,214
51390045256,fda,41,19
51390078065,ecb,153,96
51390101753,fag,90,246
51390110447,gcd,288,233
51390110652,feb,121,166
51390117724,dfc,255,5
51390123292,ddb,192,380
51390123373,bfg,267,18
51390141041,caa,231,5
51390168182,cea,111,13
51390192192,afc,6,36
51390204608,cdg,21,65
51390234910,ced,35,104
51390245536,efb,73,156
51390291263,bfe,144,174
51390292343,bge,116,46
51390300369,acd,275,184
51390313917,ece,252,5
51390358298,gae,200,50
51390368340,fac,268,36
51390400377,cfc,29,113
51390443947,gcf,86,104
51390450718,faa,30,38
51390514559,bgc,181,120
51390591245,ffd,284,167
51390599516,dag,172,199
51390616493,ffd,17,192
51390620084,abf,299,257
51390659343,cfa,143,198
51390670794,bcf,243,5
51390676161,adg,113,179
51390698731,cdb,202,129
51390710337,eff,50,215
51390722314,efb,122,154
51390725776,acg,163,27
51390727061,edg,281,247
51390734780,ddd,119,18
51390764062,eaa,262,214
51390791656,ebf,53,159
51390793156,cff,80,191
51390799954,cfd,6,133
51390808932,fca,101,40
51390827071,cag,198,118
51390848340,age,44,79
51390860787,fdf,29,193
51390865909,agb,255,79
51390868093,aad,108,44
51390868297,acb,201,78
51390869539,daa,242,265
51390876690,aea,59,96
51390901742,dac,17,42
51390939616,eef,7,206
51390996243,ffa,36,78
51391012403,fee,61,5
51391019076,gfb,262,113
51391022967,dda,49,374
51391044490,ffb,290,203
51391059315,dfb,187,25
51391070731,cga,101,446
51391078123,abc,265,147
51391088748,bfb,257,31
51391128122,cfb,138,264
51391162190,dac,246,44
51391173066,ddf,273,245
51391200101,dgb,261,122
51391232101,bef,116,54
51391235902,fge,135,251
51391236898,aab,110,39
51391283836,dee,36,39
51391287332,dbb,79,31
51391310738,add,237,5
51391311242,cae,21,44
51391313380,dce,52,94
51391315200,dea,163,218
51391365823,cdf,130,103
51391387720,ccb,145,289
51391390916,eff,58,236
51391394991,ddg,118,75
51391395529,bad,193,230
51391414892,fgd,20,88
51391424904,ggg,260,39
51391441183,dbe,70,5
51391448705,feg,262,92
51391463752,edd,71,211
51391490096,aed,248,11
51391493208,bgf,11,591
51391511316,bae,289,243
51391578725,ecg,116,99
51391594619,eda,254,473
51391596092,dea,286,174
51391617072,cbd,187,5
51391662832,ggf,203,39
51391728060,fce,285,98
51391735220,cec,192,124
51391742934,gcg,99,116
51391772370,bcf,119,5
51391799930,aad,64,45
51391810922,afg,59,136
51391815355,aef,70,49
51391828889,dad,242,175
51391860270,daa,212,241
51391921323,gag,50,43
51391932869,fgc,49,17
51391939755,bdb,175,168
51391953275,adf,42,5
51391955048,gca,269,331
51391956918,ece,276,5
51391990469,aca,137,70
51391992261,ccd,23,190
51391992729,dcf,60,31
51391994418,bdd,111,85
51391994601,aaf,53,5
51391995114,gca,41,311
51392033047,bdd,133,89
51392068782,gbe,186,40
51392071583,ebe,81,76
51392073349,ffc,77,174
51392086436,bga,227,281
51392092922,ebf,294,179
51392099403,agc,192,68
51392125365,bea,41,26
51392165566,fbe,32,163
51392167943,adf,68,5
51392174911,bdf,115,153
51392188926,gbd,217,117
51392218609,agd,143,87
51392230412,faf,92,104
51392239197,gbf,261,112
51392249118,fff,214,158
51392259487,aad,105,46
51392259586,bbf,202,204
51392278309,faf,77,123
51392309252,fbf,233,216
51392331388,ccg,40,163
51392340932,edd,276,194
51392363891,deb,133,293
51392382035,gcc,252,55
51392392204,dde,144,16
51392429835,edb,164,212
51392433720,bac,34,15
51392435279,aaa,190,245
51392505273,eed,164,86
51392511993,gda,41,186
51392517758,ecd,185,93
51392534402,gdg,282,146
51392539504,ebb,97,110
51392560222,bff,159,43
51392564025,gdd,202,5
51392623768,fcf,56,600
51392632638,ddf,215,227
51392635001,dga,61,8
51392636342,dbg,155,466
51392655997,afb,72,79
51392662600,gca,59,363
51392673386,cce,102,262
51392681758,gcf,196,96
51392685832,efe,56,62
51392688323,fdb,84,102
51392697254,dfd,175,66
51392711432,fac,97,40
51392713583,gfd,75,331
51392736468,dae,102,130
51392749095,fgd,58,71
51392764825,add,75,5
51392786240,caf,80,523
51392798595,ceg,172,209
51392807252,ede,126,379
51392810065,cbf,177,15
51392812204,dea,170,179
51392813535,efa,207,74
51392820971,efd,244,325
51392826144,cgd,176,78
51392829589,afa,46,316
51392841791,gbf,131,98
51392852195,afg,261,131
51392859054,fgb,151,209
51392861264,bac,276,16
51392867790,egf,97,109
51392872606,ega,158,17
51392897768,adc,253,5
51392906850,bbc,37,64
51392934117,egg,295,43
51392936863,fea,115,174
51392942886,eea,35,245
51392945565,eef,70,183
51392955270,gea,184,157
51392974339,aga,15,46
51392978898,gcg,113,129
51392982191,cbe,43,174
51392987722,egc,53,57
51393004663,cee,27,6
51393018466,dea,161,148
51393032541,fdc,277,250
51393091866,bge,234,37
51393102883,gfe,185,72
51393119998,cdc,16,214
51393146076,geb,245,37
51393154339,cfc,185,96
51393155661,ecf,241,134
51393164069,ffb,39,235
51393216224,gbg,287,277
51393222822,fef,103,11
51393236796,fga,14,337
51393249560,dbf,93,66
51393251338,ffa,187,92
51393293508,fbc,289,43
51393319501,fba,69,171
51393328984,adf,46,5
51393367538,gdc,195,20
51393378884,egf,23,94
51393393098,cba,55,42
51393395144,bde,252,92
51393402533,dec,215,184
51393412167,fga,62,299
51393418417,bbe,190,133
51393427104,afe,239,140
51393429705,gec,195,169
51393459602,fbb,231,16
51393497450,abd,142,49
51393538170,ddc,103,74
51393541310,efc,247,127
51393549886,fdb,39,113
51393550470,dda,11,351
51393685652,dag,191,189
51393714032,afe,17,116
51393758176,gcd,21,193
51393760286,ege,251,109
51393779027,gag,93,44
51393802903,dgb,236,129
51393806054,dbg,162,456
51393807568,bgd,32,137
51393813778,gef,188,62
51393829394,cfe,76,122
51393838180,cgd,30,64
51393840860,ccc,282,335
51393847322,eeb,85,138
51393871143,abf,146,221
51393880940,ebc,156,101
51393910915,gde,32,55
51393935135,acd,138,217
51393935365,cad,49,82
51393961707,ffa,61,88
51393985408,fbd,93,342
51393992615,gaf,7,160
51394002209,cef,61,91
51394004395,gac,58,135
51394031112,bce,95,82
51394052206,geg,72,129
51394052843,egg,245,34
51394074725,gdb,253,119
51394079018,dac,3,42
51394101946,cbg,247,154
51394103882,cdd,241,300
51394106308,ded,253,89
51394141888,bba,98,180
51394147776,aca,1,59
51394152690,dga,45,7
51394156176,dag,266,217
51394171376,gfg,40,236
51394176237,cgb,229,433
51394206888,bdb,40,157
51394215776,ada,66,120
51394216785,dca,92,21
51394221388,egb,269,22
51394254793,adb,146,51
51394256187,dgc,34,179
51394273807,gbe,68,33
51394295020,fad,52,137
51394307197,eba,130,61
51394329493,fba,141,172
51394352510,ffc,274,144
51394352960,agg,50,20
51394363193,ega,37,15
51394380715,bfa,30,6
51394392848,dca,100,21
51394445196,gbc,235,178
51394461898,ace,106,104
51394479072,fde,178,264
51394481715,def,167,166
51394496910,bca,115,160
51394502019,ebg,83,5
51394508542,aee,276,178
51394525457,aea,213,114
51394536645,ddb,123,387
51394545230,bfd,212,50
51394549772,aae,35,380
51394559829,gge,8,89
51394569731,deg,120,94
51394571420,abe,157,229
51394585114,ffd,267,157
51394604591,bee,296,152
51394611303,caa,54,5
51394647503,bgc,225,112
51394663024,cca,82,259
51394675079,fgb,199,211
51394688565,ded,122,83
51394690771,bga,224,331
51394691422,gab,67,5
51394694413,fec,28,111
51394706410,aeb,274,316
51394741958,edc,58,273
51394756128,afg,24,153
51394756983,dgc,245,179
51394769246,cee,277,7
51394792759,cgg,183,70
51394804055,eff,14,252
51394811773,ceg,223,186
51394838536,aag,275,191
51394844717,adg,262,213
51394849793,bcg,208,261
51394869243,aff,255,182
51394905694,bcc,54,48
51394909535,dbc,198,127
51394930110,cgf,102,121
51394934433,bbg,215,216
51394972411,bcb,113,85
51394976007,fee,286,5
51394981242,ceg,27,193
51395003482,gba,147,46
51395017629,ddb,276,441
51395066504,gff,77,114
51395071832,gaa,225,355
51395078260,cda,117,10
51395085610,eaa,232,194
51395182639,dab,175,59
51395183935,dcg,293,74
51395200644,bde,219,109
51395205154,dde,98,16
51395235818,eaa,75,197
51395262396,ede,286,409
51395265332,abg,161,73
51395269738,dce,244,104
51395280192,dfe,141,126
51395291825,age,186,69
51395306440,bef,270,57
51395318719,cgg,273,59
51395325427,dge,210,73
51395341038,eac,63,21
51395353487,dgg,5,13
51395375734,dcb,112,396
51395388982,cce,266,269
51395393670,fgf,164,516
51395404510,ceg,115,223
51395435864,dea,116,149
51395439866,gga,207,439
51395444996,cea,235,12
51395457691,eee,256,86
51395472632,ggd,87,54
51395474740,fcf,183,648
51395486941,cdf,173,121
51395492532,dcf,292,31
51395500857,bdg,118,49
51395514594,dgf,120,5
51395546829,ffd,15,141
51395555555,bec,121,126
51395622949,eae,185,141
51395629297,adf,209,5
51395630178,gbg,91,257
51395652863,fdc,272,280
51395671352,ceg,298,254
51395675432,afe,6,116
51395702871,fcg,50,96
51395731528,fga,82,299
51395762219,dgf,82,5
51395807796,eec,53,62
51395819646,gba,220,54
51395825385,eaf,41,43
51395857468,fgc,225,16
51395861461,bgg,8,353
51395874681,cdg,169,57
51395921943,bbd,250,115
51395925935,acc,185,86
51395926166,caa,6,5
51395945281,ffb,19,265
51395974879,deb,8,266
51395977241,abb,82,5
51396011609,ffe,281,78
51396039669,ecb,124,86
51396044789,ecg,114,115
51396062350,fbc,152,38
51396124027,bcd,182,315
51396128346,dbe,280,5
51396132169,fdf,157,171
51396168561,dff,154,298
51396182320,dee,126,33
51396192157,ebf,212,166
51396194339,ggb,111,13
51396201852,fgf,48,469
51396204663,gae,136,56
51396230700,ade,91,20
51396231843,gce,215,145
51396266677,bdc,6,32
51396282607,aad,110,50
51396295597,egf,155,95
51396328458,bbd,298,95
51396343958,aec,256,92
51396352502,ffg,3,333
51396361133,gaa,8,362
51396408103,fgg,265,61
51396423260,ggc,265,140
51396438254,fda,185,19
51396440066,bfc,62,151
51396440518,cec,20,145
51396463595,dce,40,114
51396481282,ddc,164,59
51396505327,bgf,265,620
51396513614,edf,224,65
51396520983,ccf,123,381
51396523320,ega,231,15
51396527055,gee,161,144
51396542054,ccg,179,164
51396544273,dfa,111,5
51396583898,ggg,104,35
51396598349,dfd,197,62
51396619298,eeb,36,139
51396657889,bed,152,106
51396665812,ffc,262,131
51396707386,eag,196,220
51396708803,dfc,47,5
51396716359,cfg,267,43
51396716546,fdg,120,14
51396743357,agf,46,16
51396752506,abg,51,70
51396797504,fcd,14,561
51396815260,ggc,36,117
51396825210,ddb,284,471
51396826912,cgc,124,173
51396831215,ccb,172,236
51396836601,ebc,148,88
51396841104,efe,43,64
51396843598,bcf,117,5
51396867500,gfe,159,66
51396874490,gbb,114,15
51396880398,afd,4,384
51396891032,bab,50,16
51396916480,eeb,275,148
51396917139,bed,199,100
51396920816,gca,2,381
51396921375,ged,47,5
51396946313,gfa,6,33
51396947425,dba,262,95
51396951769,ebc,124,84
51396952249,fae,292,47
51396958769,ddg,184,72
51396998267,edf,260,74
51397000520,baa,151,427
51397009631,bgb,26,31
51397016571,afc,253,34
51397018268,dbd,161,145
51397019534,eea,236,267
51397032378,eab,85,162
51397041326,ffd,99,159
51397044696,aab,24,44
51397045118,aab,274,41
51397063164,edd,214,195
51397075405,fee,49,5
51397086198,dca,119,23
51397112080,dff,241,274
51397113900,bag,156,152
51397225096,abe,220,272
51397234011,daa,124,272
51397249041,fdc,4,330
51397268642,cde,70,76
51397272341,dgc,138,189
51397276672,eaf,139,36
51397294238,cde,154,88
51397296904,bfb,4,34
51397297230,dcg,252,81
51397325557,afa,101,306
51397357651,cbc,55,220
51397362758,fbf,22,246
51397366708,fdd,42,5
51397367735,cda,134,8
51397409554,cdd,168,357
51397433902,eeg,214,32
51397455692,gfc,29,133
51397456891,cge,113,236
51397476210,abb,6,5
51397478405,gad,125,395
51397487119,fee,85,5
51397494454,gdf,18,306
51397503748,def,181,154
51397515084,afg,86,165
51397519347,aeg,271,40
51397523609,cgf,65,118
51397534159,cbf,226,14
51397554557,edb,31,228
51397559348,gfc,191,107
51397560118,bgg,65,342
51397580789,cgg,44,51
51397583344,dce,157,96
51397600514,ceb,223,86
51397602572,gcd,132,220
51397605636,efb,110,155
51397638631,daf,233,52
51397694031,gcb,151,180
51397695684,bfc,269,176
51397725899,abc,144,160
51397738192,ggf,214,35
51397758799,ddf,184,215
51397762159,gga,85,434
51397766039,cfd,50,122
51397795360,acg,179,25
51397837605,cbd,220,5
51397841960,bfe,217,175
51397841980,fdd,181,5
51397848042,aac,30,143
51397850095,fac,2,44
51397865412,acf,231,33
51397872526,ceb,244,72
51397877981,gbb,72,17
51397891330,efg,240,15
51397894593,beg,32,97
51397899677,ebg,168,5
51397912995,cgf,97,99
51397915470,cag,99,140
51397918624,gac,33,151
51397939523,eda,297,496
51397944710,fge,276,213
51397951224,cac,172,115
51397970504,dcd,19,115
51397975864,bdg,95,45
51397986574,beb,258,177
51397994502,ece,118,5
51397994623,dcc,184,231
51397998973,deg,283,109
51398005757,ege,76,109
51398049432,ced,222,112
51398067006,fab,242,7
51398071787,acf,203,36
51398074506,ded,215,95
51398076531,dgg,46,12
51398086885,fdc,101,369
51398090698,eca,185,103
51398120285,bga,27,301
51398125524,ebd,281,9
51398129726,dga,21,6
51398147116,ffb,223,214
51398151709,ggb,76,15
51398158388,dfg,116,356
51398158444,baf,35,157
51398174961,fce,197,98
51398194740,bga,289,291
51398216634,bfg,10,15
51398231449,fed,2,146
51398252089,gbd,116,136
51398268078,eeb,36,170
51398273164,dda,130,379
51398286900,ged,153,5
51398289786,ddg,278,84
51398306652,bda,186,104
51398306820,bfa,208,5
51398324627,ecg,99,113
51398330749,cab,164,97
51398350806,fee,66,5
51398377327,bee,193,156
51398407011,gbf,289,90
51398423248,bdd,236,104
51398458039,egd,245,5
51398479155,bbb,8,116
51398504531,gff,29,104
51398509574,dea,252,163
51398532533,ebe,172,85
51398533946,aaf,33,5
51398572087,afb,245,82
51398582022,dbg,242,410
51398595510,cdb,104,130
51398622283,cec,182,146
51398635911,dfd,38,66
51398636563,cbb,159,153
51398697079,fag,18,201
51398705161,aba,218,23
51398721344,bbb,218,134
51398752840,fcc,199,55
51398798443,feg,32,73
51398842637,bbf,183,181
51398881935,bdb,156,166
51398884795,fcg,272,77
51398895497,ddd,133,15
51398929889,cdg,105,60
51398941740,dbf,260,71
51398968210,ccb,65,261
51399006924,edf,166,65
51399013266,bfe,60,206
51399029947,eae,117,145
51399039508,geg,258,123
51399041079,dgd,242,106
51399042634,fbe,216,132
51399084034,bff,250,44
51399114134,bab,140,16
51399114709,cab,130,81
51399120354,gaf,98,164
51399121978,cfb,166,245
51399122443,eab,253,170
51399134621,gdg,139,131
51399141957,cff,51,225
51399149069,cga,73,486
51399156962,cgc,23,160
51399177701,fge,199,195
51399189040,fgg,39,60
51399195138,ead,299,142
51399199977,bec,125,109
51399202485,agf,245,15
51399205038,dba,51,84
51399212989,cfc,70,94
51399215256,fff,203,132
51399216818,eag,81,252
51399221796,dgf,209,5
51399222085,bge,145,30
51399228408,ffa,94,104
51399246280,edd,160,187
51399248489,gfb,284,97
51399265567,fbg,235,23
51399271357,cbc,177,237
51399280527,faa,29,40
51399309739,gec,232,170
51399315679,feb,134,154
51399323573,gcc,112,58
51399336227,eba,226,59
51399351054,ecc,10,46
51399364347,cda,183,8
51399371740,fbb,89,16
51399382272,fda,10,20
51399386069,edg,218,291
51399391536,agc,161,62
51399466293,dgd,20,104
51399479060,fcb,56,61
51399516493,fad,65,112
51399521229,cca,161,240
51399535830,abd,76,42
51399574982,fca,111,44
51399583442,dcb,21,376
51399584167,fdg,106,12
51399604744,geb,174,30
51399680909,egb,240,17
51399692204,gga,270,455
51399730436,gea,143,167
51399733152,bce,49,93
51399740874,ebb,206,113
51399770394,agb,231,85
51399776661,bcc,204,51
51399788597,feb,204,154
51399829141,cdc,131,214
51399838877,ebe,287,70
51399863103,bbf,278,155
51399870194,gaa,257,362
51399880400,bed,44,100
51399881858,bea,284,23
51399897109,cfa,246,170
51399932528,ddb,112,532
51399940668,gef,104,60
51399944022,cgg,139,55
51399962688,bae,26,208
51399966089,bgb,160,36
51399974063,ebc,140,89
51399974272,agd,4,102
51399982518,cda,171,8
51400039491,dgc,66,187
51400058141,eee,88,69
51400064774,bfb,84,33
51400083012,cgd,107,72
51400089069,fed,97,153
51400137663,dcf,157,35
51400148214,ege,298,125
51400158463,bge,165,32
51400159415,gde,152,62
51400161380,eaf,22,39
51400175779,ddc,249,67
51400175890,ccf,69,312
51400183218,cad,139,70
51400190304,ffc,32,155
51400198872,gfg,226,202
51400201865,gda,180,169
51400248422,dca,46,20
51400260803,bbc,217,74
51400272000,dbf,131,76
51400295710,gdc,144,18
51400302302,bgf,232,589
51400306233,ceb,191,78
51400311804,aaa,144,291
51400320184,fdc,1,376
51400332807,bfe,248,179
51400344063,cde,137,82
51400349023,gbd,263,156
51400378234,gge,177,80
51400387982,gbc,52,202
51400395022,bag,108,127
51400398044,acb,107,63
51400428174,aff,17,182
51400441125,efc,198,109
51400505260,cee,56,7
51400524032,geb,234,35
51400533364,bbe,94,140
51400577680,gbe,109,33
51400586306,abd,154,48
51400595552,dfb,100,22
51400626407,acf,152,34
51400627970,cbe,161,205
51400633675,ccd,174,157
51400680254,faf,185,114
51400682840,daa,60,250
51400695472,gef,154,52
51400697632,cee,210,7
51400716066,bad,279,273
51400716321,edd,296,220
51400717935,fbd,18,290
51400727464,agc,121,71
51400731296,cae,16,44
51400740539,ggd,104,52
51400753873,gea,49,140
51400773360,eda,70,426
51400774034,dcb,74,387
51400792998,beb,38,208
51400794003,dgb,206,139
51400804674,eed,37,92
51400832466,dcf,172,33
51400878249,fec,97,99
51400881729,gca,178,377
51400889976,bfa,58,5
51400911533,dfd,291,58
51400924235,agd,68,105
51400926630,efd,251,354
51400929526,fcf,161,531
51400961749,dec,138,172
51400976040,gfa,10,27
51400984527,adf,162,5
51400989010,abg,14,70
51401008537,cff,114,218
51401009434,caa,46,5
51401016707,feg,105,73
51401068856,caf,283,444
51401088877,bae,239,235
51401129187,edc,15,289
51401178905,dbb,147,25
51401179516,aed,32,8
51401201862,gag,11,46
51401243117,dad,196,143
51401250919,bfd,81,56
51401259994,fac,233,51
51401273234,acd,7,253
51401287106,agb,126,76
51401295393,def,35,172
51401321582,gcf,109,105
51401367304,cgc,32,174
51401370266,ffg,166,269
51401405537,cdc,101,211
51401409140,gff,190,121
51401420002,fea,16,142
51401431542,bgc,206,91
51401451689,eca,242,105
51401463401,fed,243,172
51401483380,add,285,5
51401483435,aef,109,44
51401497378,fcd,264,561
51401503775,dce,279,79
51401513830,dcd,219,128
51401537995,gac,254,152
51401544306,ada,179,135
51401576020,bdf,132,143
51401637328,eag,247,219
51401672369,gcc,108,67
51401674781,efa,22,60
51401690148,aga,166,41
51401697966,bga,113,235
51401699170,bdf,134,134
51401702070,gce,203,139
51401719790,dbb,126,23
51401759039,gdc,250,15
51401764005,ceb,107,92
51401779312,gbc,180,230
51401788056,def,142,197
51401818007,bcg,35,266
51401823718,adb,149,41
51401838413,cea,185,13
51401846294,fef,232,12
51401872997,cba,298,39
51401908973,eff,34,209
51401919597,ceg,69,220
51401921459,fed,189,161
51401922970,ecd,31,102
51401927882,adc,48,5
51401936821,eab,108,193
51401952982,eaa,181,195
51401956404,fgd,242,78
51401978770,fgb,70,234
51401982999,bac,49,14
51402004591,abf,93,209
51402005995,bag,63,128
51402063014,gcg,242,145
51402080482,dff,25,260
51402102289,afe,204,117
51402123552,edc,18,317
51402123822,fea,94,157
51402156553,dcd,260,129
51402170936,bdc,269,35
51402176756,afg,197,171
51402229548,aac,71,163
51402268414,aca,218,54
51402270343,dae,132,117
51402287113,fdb,127,123
51402308806,bfc,37,205
51402309877,ecf,29,108
51402383370,dad,191,130
51402398426,acc,90,81
51402413331,faa,208,40
51402414184,dgb,95,134
51402415203,bcc,160,55
51402418593,cgg,81,51
51402435147,add,35,5
51402466514,gdb,177,123
51402490783,gdd,27,5
51402495868,aea,206,104
51402497287,cdc,113,183
51402510177,cgf,274,89
51402511458,aaa,281,296
51402514227,cce,151,263
51402516352,ccg,84,150
51402537930,ccg,298,133
51402557420,ccb,132,240
51402565184,dgb,20,107
51402566470,eab,22,210
51402579711,gfd,271,334
51402579823,ggg,92,35
51402591273,dfe,160,146
51402604595,cad,66,58
51402608543,dae,21,139
51402617033,fgb,86,273
51402632565,ccf,177,361
51402689773,cac,136,131
51402700249,ccc,193,341
51402720159,gab,208,5
51402724822,egc,243,62
51402727192,egg,107,36
51402749018,fbb,52,12
